Nested Sampling Global Log-Evidence           :   -0.406401036594529241E+01  +/-    0.949212995935042880E-01

Dim No.       Mean        Sigma
   1    0.672480313457431709E-03    0.274852224329594414E-03
   2    0.120886460848263869E+04    0.127091730816295723E+02
   3    0.907272817949204011E-03    0.968479075187720343E-04
   4    0.503572879830429372E+02    0.830919400989545487E+01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.972731493466128428E-03
   2    0.120927298957863582E+04
   3    0.931297039487730669E-03
   4    0.405122672653451303E+02

MAP Parameters
Dim No.        Parameter
   1    0.946629369226096576E-03
   2    0.122564006952829914E+04
   3    0.882373461086446032E-03
   4    0.439602743381082064E+02
